IP,NAMESERVER,Query time,Msg size,Actual Frequency [%],Max msg size,min msg size,avg msg size
52.221.20.79,ns4.dnsv3.com,12msec,208,0.654486788174867,,,
52.221.20.79,ns3.dnsv3.com,5msec,208,0.654573994942112,,,
220.249.242.12,ns3.dnsv3.com,328msec,208,0.654661201709357,,,
14.215.150.12,ns3.dnsv3.com,255msec,208,0.654748408476603,,,
220.249.242.12,ns1.dnsv3.com,281msec,208,0.654835615243848,,,
14.215.150.12,ns1.dnsv3.com,223msec,208,0.654922822011093,,,
52.221.20.79,ns1.dnsv3.com,8msec,208,0.655010028778338,,,
52.221.20.79,ns2.dnsv3.com,20msec,208,0.655097235545583,,,
59.36.120.144,ns2.dnsv3.com,164msec,208,0.655184442312828,,,
125.39.213.167,ns2.dnsv3.com,327msec,208,0.655271649080074,,,
59.36.120.144,ns4.dnsv3.com,92msec,208,0.655358855847319,,,
125.39.213.167,ns4.dnsv3.com,221msec,208,0.655446062614564,,,
52.221.20.79,ns4.dnsv3.com,7msec,208,0.655533269381809,,,
52.221.20.79,ns3.dnsv3.com,4msec,208,0.655620476149054,,,
220.249.242.12,ns3.dnsv3.com,293msec,208,0.655707682916299,,,
14.215.150.12,ns3.dnsv3.com,230msec,208,0.655794889683545,,,
59.36.120.143,ns4.dnsv2.com,92msec,208,0.65588209645079,,,
111.30.132.180,ns4.dnsv2.com,101msec,208,0.655969303218035,,,
220.249.242.11,ns4.dnsv2.com,285msec,208,0.65605650998528,,,
125.39.213.168,ns3.dnsv2.com,318msec,208,0.656143716752525,,,
111.30.132.180,ns3.dnsv2.com,100msec,208,0.65623092351977,,,
14.215.150.11,ns3.dnsv2.com,96msec,208,0.656318130287016,,,
125.39.213.168,ns1.dnsv2.com,222msec,208,0.656405337054261,,,
111.30.132.180,ns1.dnsv2.com,93msec,208,0.656492543821506,,,
14.215.150.11,ns1.dnsv2.com,98msec,208,0.656579750588751,,,
59.36.120.143,ns2.dnsv2.com,89msec,208,0.656666957355996,,,
111.30.132.180,ns2.dnsv2.com,91msec,208,0.656754164123241,,,
220.249.242.11,ns2.dnsv2.com,239msec,208,0.656841370890487,,,
14.215.150.11,ns1.dnsv2.com,170msec,208,0.656928577657732,,,
125.39.213.168,ns1.dnsv2.com,283msec,208,0.657015784424977,,,
111.30.132.180,ns1.dnsv2.com,89msec,208,0.657102991192222,,,
220.249.242.11,ns2.dnsv2.com,320msec,208,0.657190197959467,,,
59.36.120.143,ns2.dnsv2.com,206msec,208,0.657277404726712,,,
111.30.132.180,ns2.dnsv2.com,97msec,208,0.657364611493958,,,
52.221.20.79,ns3.dnsv3.com,5msec,208,0.657451818261203,,,
220.249.242.12,ns3.dnsv3.com,334msec,208,0.657539025028448,,,
14.215.150.12,ns3.dnsv3.com,220msec,208,0.657626231795693,,,
59.36.120.144,ns4.dnsv3.com,90msec,208,0.657713438562938,,,
125.39.213.167,ns4.dnsv3.com,222msec,208,0.657800645330183,,,
52.221.20.79,ns4.dnsv3.com,6msec,208,0.657887852097428,,,
111.30.132.180,ns4.dnsv2.com,88msec,208,0.657975058864674,,,
220.249.242.11,ns4.dnsv2.com,288msec,208,0.658062265631919,,,
59.36.120.143,ns4.dnsv2.com,211msec,208,0.658149472399164,,,
125.39.213.168,ns3.dnsv2.com,320msec,208,0.658236679166409,,,
111.30.132.180,ns3.dnsv2.com,92msec,208,0.658323885933654,,,
14.215.150.11,ns3.dnsv2.com,150msec,208,0.6584110927009,,,
52.221.20.79,ns2.dnsv3.com,4msec,208,0.658498299468145,,,
59.36.120.144,ns2.dnsv3.com,96msec,208,0.65858550623539,,,
125.39.213.167,ns2.dnsv3.com,261msec,208,0.658672713002635,,,
220.249.242.12,ns1.dnsv3.com,320msec,208,0.65875991976988,,,
14.215.150.12,ns1.dnsv3.com,242msec,208,0.658847126537125,,,
52.221.20.79,ns1.dnsv3.com,5msec,208,0.65893433330437,,,
220.181.33.31,ns2.baidu.com,248msec,208,0.659021540071616,,,
112.80.248.64,ns3.baidu.com,320msec,208,0.659108746838861,,,
14.215.178.80,ns4.baidu.com,246msec,208,0.659195953606106,,,
59.36.120.144,ns4.dnsv3.com,144msec,208,0.659283160373351,,,
125.39.213.167,ns4.dnsv3.com,225msec,208,0.659370367140596,,,
52.221.20.79,ns4.dnsv3.com,5msec,208,0.659457573907841,,,
52.221.20.79,ns3.dnsv3.com,6msec,208,0.659544780675087,,,
220.249.242.12,ns3.dnsv3.com,314msec,208,0.659631987442332,,,
14.215.150.12,ns3.dnsv3.com,142msec,208,0.659719194209577,,,
52.221.20.79,ns3.dnsv3.com,4msec,208,0.659806400976822,,,
220.249.242.12,ns3.dnsv3.com,265msec,208,0.659893607744067,,,
14.215.150.12,ns3.dnsv3.com,179msec,208,0.659980814511312,,,
59.36.120.144,ns4.dnsv3.com,155msec,208,0.660068021278558,,,
125.39.213.167,ns4.dnsv3.com,224msec,208,0.660155228045803,,,
52.221.20.79,ns4.dnsv3.com,5msec,208,0.660242434813048,,,
14.215.150.11,ns1.dnsv2.com,255msec,208,0.660329641580293,,,
125.39.213.168,ns1.dnsv2.com,224msec,208,0.660416848347538,,,
111.30.132.180,ns1.dnsv2.com,96msec,208,0.660504055114783,,,
220.249.242.11,ns2.dnsv2.com,243msec,208,0.660591261882029,,,
59.36.120.143,ns2.dnsv2.com,157msec,208,0.660678468649274,,,
111.30.132.180,ns2.dnsv2.com,98msec,208,0.660765675416519,,,
59.36.120.143,ns2.dnsv2.com,178msec,208,0.660852882183764,,,
111.30.132.180,ns2.dnsv2.com,92msec,208,0.660940088951009,,,
220.249.242.11,ns2.dnsv2.com,301msec,208,0.661027295718254,,,
125.39.213.168,ns1.dnsv2.com,232msec,208,0.6611145024855,,,
111.30.132.180,ns1.dnsv2.com,96msec,208,0.661201709252745,,,
14.215.150.11,ns1.dnsv2.com,238msec,208,0.66128891601999,,,
59.36.120.143,ns2.dnsv2.com,172msec,208,0.661376122787235,,,
111.30.132.180,ns2.dnsv2.com,93msec,208,0.66146332955448,,,
220.249.242.11,ns2.dnsv2.com,334msec,208,0.661550536321725,,,
125.39.213.168,ns1.dnsv2.com,305msec,208,0.66163774308897,,,
111.30.132.180,ns1.dnsv2.com,96msec,208,0.661724949856216,,,
14.215.150.11,ns1.dnsv2.com,214msec,208,0.661812156623461,,,
220.181.33.31,ns2.baidu.com,261msec,208,0.661899363390706,,,
125.39.213.168,ns1.dnsv2.com,253msec,208,0.661986570157951,,,
111.30.132.180,ns1.dnsv2.com,89msec,208,0.662073776925196,,,
14.215.150.11,ns1.dnsv2.com,147msec,208,0.662160983692441,,,
59.36.120.143,ns2.dnsv2.com,220msec,208,0.662248190459687,,,
111.30.132.180,ns2.dnsv2.com,88msec,208,0.662335397226932,,,
220.249.242.11,ns2.dnsv2.com,336msec,208,0.662422603994177,,,
125.39.213.168,ns3.dnsv2.com,234msec,208,0.662509810761422,,,
111.30.132.180,ns3.dnsv2.com,94msec,208,0.662597017528667,,,
14.215.150.11,ns3.dnsv2.com,220msec,208,0.662684224295912,,,
59.36.120.143,ns4.dnsv2.com,235msec,208,0.662771431063158,,,
111.30.132.180,ns4.dnsv2.com,97msec,208,0.662858637830403,,,
220.249.242.11,ns4.dnsv2.com,243msec,208,0.662945844597648,,,
220.249.242.12,ns1.dnsv3.com,283msec,208,0.663033051364893,,,
14.215.150.12,ns1.dnsv3.com,251msec,208,0.663120258132138,,,
52.221.20.79,ns1.dnsv3.com,5msec,208,0.663207464899383,,,
52.221.20.79,ns2.dnsv3.com,5msec,208,0.663294671666629,,,
59.36.120.144,ns2.dnsv3.com,166msec,208,0.663381878433874,,,
125.39.213.167,ns2.dnsv3.com,224msec,208,0.663469085201119,,,
125.39.213.168,ns1.dnsv2.com,305msec,208,0.663556291968364,,,
111.30.132.180,ns1.dnsv2.com,95msec,208,0.663643498735609,,,
14.215.150.11,ns1.dnsv2.com,146msec,208,0.663730705502854,,,
59.36.120.143,ns2.dnsv2.com,174msec,208,0.6638179122701,,,
111.30.132.180,ns2.dnsv2.com,98msec,208,0.663905119037345,,,
220.249.242.11,ns2.dnsv2.com,243msec,208,0.66399232580459,,,
59.36.120.143,ns2.dnsv2.com,219msec,208,0.664079532571835,,,
111.30.132.180,ns2.dnsv2.com,86msec,208,0.66416673933908,,,
220.249.242.11,ns2.dnsv2.com,288msec,208,0.664253946106325,,,
125.39.213.168,ns1.dnsv2.com,314msec,208,0.664341152873571,,,
111.30.132.180,ns1.dnsv2.com,88msec,208,0.664428359640816,,,
14.215.150.11,ns1.dnsv2.com,181msec,208,0.664515566408061,,,
52.221.20.79,ns3.dnsv3.com,5msec,208,0.664602773175306,,,
220.249.242.12,ns3.dnsv3.com,264msec,208,0.664689979942551,,,
14.215.150.12,ns3.dnsv3.com,252msec,208,0.664777186709796,,,
59.36.120.144,ns4.dnsv3.com,240msec,208,0.664864393477042,,,
125.39.213.167,ns4.dnsv3.com,250msec,208,0.664951600244287,,,
52.221.20.79,ns4.dnsv3.com,15msec,208,0.665038807011532,,,
202.80.220.58,ns3.okezone.com,22msec,210,0.665126013778777,,,
208.78.70.141,ns20.hsbc.net,4msec,211,0.665213220546022,,,
204.13.250.141,ns21.hsbc.net,4msec,211,0.665300427313267,,,
208.78.70.141,ns20.hsbc.net,5msec,211,0.665387634080513,,,
204.13.250.141,ns21.hsbc.net,4msec,211,0.665474840847758,,,
204.13.251.31,ns4.p31.dynect.net,9msec,212,0.665562047615003,,,
204.13.250.31,ns2.p31.dynect.net,19msec,212,0.665649254382248,,,
204.13.250.18,ns2.p18.dynect.net,6msec,212,0.665736461149493,,,
204.13.251.47,ns4.p47.dynect.net,4msec,212,0.665823667916738,,,
204.13.250.47,ns2.p47.dynect.net,5msec,212,0.665910874683983,,,
204.13.250.34,ns2.p34.dynect.net,4msec,212,0.665998081451229,,,
204.13.251.34,ns4.p34.dynect.net,4msec,212,0.666085288218474,,,
204.13.251.31,ns4.p31.dynect.net,10msec,212,0.666172494985719,,,
204.13.250.31,ns2.p31.dynect.net,5msec,212,0.666259701752964,,,
204.13.251.16,ns4.p16.dynect.net,4msec,212,0.666346908520209,,,
204.13.250.16,ns2.p16.dynect.net,4msec,212,0.666434115287454,,,
204.13.251.31,ns4.p31.dynect.net,4msec,212,0.6665213220547,,,
204.13.250.31,ns2.p31.dynect.net,5msec,212,0.666608528821945,,,
204.13.251.31,ns4.p31.dynect.net,4msec,212,0.66669573558919,,,
204.13.250.31,ns2.p31.dynect.net,4msec,212,0.666782942356435,,,
204.13.251.43,ns4.p43.dynect.net,4msec,212,0.66687014912368,,,
204.13.251.31,ns4.p31.dynect.net,4msec,212,0.666957355890925,,,
204.13.250.31,ns2.p31.dynect.net,4msec,212,0.667044562658171,,,
204.13.251.11,ns4.p11.dynect.net,4msec,212,0.667131769425416,,,
204.13.250.11,ns2.p11.dynect.net,4msec,212,0.667218976192661,,,
204.13.250.23,ns2.p23.dynect.net,4msec,212,0.667306182959906,,,
204.13.251.23,ns4.p23.dynect.net,4msec,212,0.667393389727151,,,
204.13.250.57,ns2.p57.dynect.net,5msec,212,0.667480596494396,,,
204.13.250.31,ns2.p31.dynect.net,4msec,212,0.667567803261642,,,
204.13.251.31,ns4.p31.dynect.net,4msec,212,0.667655010028887,,,
204.13.250.19,ns2.p19.dynect.net,4msec,212,0.667742216796132,,,
204.13.251.19,ns4.p19.dynect.net,4msec,212,0.667829423563377,,,
204.13.250.24,ns2.p24.dynect.net,5msec,212,0.667916630330622,,,
204.13.251.24,ns4.p24.dynect.net,3msec,212,0.668003837097867,,,
204.13.251.1,ns4.p01.dynect.net,5msec,212,0.668091043865113,,,
204.13.250.1,ns2.p01.dynect.net,4msec,212,0.668178250632358,,,
204.13.251.34,ns4.p34.dynect.net,4msec,212,0.668265457399603,,,
204.13.250.34,ns2.p34.dynect.net,4msec,212,0.668352664166848,,,
204.13.250.47,ns2.p47.dynect.net,4msec,212,0.668439870934093,,,
204.13.251.47,ns4.p47.dynect.net,5msec,212,0.668527077701338,,,
204.13.250.28,ns2.p28.dynect.net,4msec,212,0.668614284468583,,,
204.13.251.28,ns4.p28.dynect.net,4msec,212,0.668701491235829,,,
204.13.250.7,ns2.p07.dynect.net,5msec,212,0.668788698003074,,,
204.13.251.7,ns4.p07.dynect.net,4msec,212,0.668875904770319,,,
204.13.250.19,ns2.p19.dynect.net,4msec,212,0.668963111537564,,,
204.13.251.43,ns4.p43.dynect.net,4msec,212,0.669050318304809,,,
204.13.250.43,ns2.p43.dynect.net,4msec,212,0.669137525072054,,,
204.13.251.31,ns4.p31.dynect.net,6msec,212,0.6692247318393,,,
204.13.250.31,ns2.p31.dynect.net,4msec,212,0.669311938606545,,,
204.13.251.47,ns4.p47.dynect.net,5msec,212,0.66939914537379,,,
204.13.250.47,ns2.p47.dynect.net,4msec,212,0.669486352141035,,,
204.13.250.23,ns2.p23.dynect.net,4msec,212,0.66957355890828,,,
204.13.251.23,ns4.p23.dynect.net,4msec,212,0.669660765675525,,,
204.13.250.31,ns2.p31.dynect.net,4msec,212,0.669747972442771,,,
204.13.251.31,ns4.p31.dynect.net,4msec,212,0.669835179210016,,,
204.13.251.10,ns4.p10.dynect.net,5msec,212,0.669922385977261,,,
204.13.250.10,ns2.p10.dynect.net,4msec,212,0.670009592744506,,,
204.13.251.8,ns4.p08.dynect.net,4msec,212,0.670096799511751,,,
204.13.250.8,ns2.p08.dynect.net,4msec,212,0.670184006278996,,,
204.13.251.31,ns4.p31.dynect.net,5msec,212,0.670271213046242,,,
204.13.250.31,ns2.p31.dynect.net,4msec,212,0.670358419813487,,,
204.13.250.34,ns2.p34.dynect.net,4msec,212,0.670445626580732,,,
204.13.251.34,ns4.p34.dynect.net,4msec,212,0.670532833347977,,,
204.13.251.14,ns4.p14.dynect.net,4msec,212,0.670620040115222,,,
204.13.250.14,ns2.p14.dynect.net,5msec,212,0.670707246882467,,,
204.13.250.31,ns2.p31.dynect.net,4msec,212,0.670794453649713,,,
204.13.251.31,ns4.p31.dynect.net,4msec,212,0.670881660416958,,,
204.13.251.29,ns4.p29.dynect.net,26msec,212,0.670968867184203,,,
204.13.250.29,ns2.p29.dynect.net,4msec,212,0.671056073951448,,,
204.13.250.21,ns2.p21.dynect.net,4msec,212,0.671143280718693,,,
204.13.251.21,ns4.p21.dynect.net,4msec,212,0.671230487485938,,,
204.13.251.31,ns4.p31.dynect.net,5msec,212,0.671317694253184,,,
204.13.250.31,ns2.p31.dynect.net,4msec,212,0.671404901020429,,,
204.13.251.14,ns4.p14.dynect.net,4msec,212,0.671492107787674,,,
204.13.250.14,ns2.p14.dynect.net,5msec,212,0.671579314554919,,,
204.13.251.18,ns4.p18.dynect.net,8msec,212,0.671666521322164,,,
204.13.250.18,ns2.p18.dynect.net,7msec,212,0.671753728089409,,,
204.13.250.14,ns2.p14.dynect.net,4msec,212,0.671840934856655,,,
204.13.251.14,ns4.p14.dynect.net,5msec,212,0.6719281416239,,,
204.13.251.31,ns4.p31.dynect.net,4msec,212,0.672015348391145,,,
204.13.250.31,ns2.p31.dynect.net,4msec,212,0.67210255515839,,,
204.13.251.24,ns4.p24.dynect.net,5msec,212,0.672189761925635,,,
204.13.250.24,ns2.p24.dynect.net,13msec,212,0.67227696869288,,,
204.13.250.10,ns2.p10.dynect.net,4msec,212,0.672364175460126,,,
204.13.251.10,ns4.p10.dynect.net,4msec,212,0.672451382227371,,,
204.13.251.14,ns4.p14.dynect.net,5msec,212,0.672538588994616,,,
204.13.250.14,ns2.p14.dynect.net,5msec,212,0.672625795761861,,,
204.13.251.10,ns4.p10.dynect.net,6msec,212,0.672713002529106,,,
204.13.250.10,ns2.p10.dynect.net,4msec,212,0.672800209296351,,,
204.13.251.24,ns4.p24.dynect.net,4msec,212,0.672887416063596,,,
204.13.250.24,ns2.p24.dynect.net,4msec,212,0.672974622830842,,,
204.13.251.14,ns4.p14.dynect.net,4msec,212,0.673061829598087,,,
204.13.250.14,ns2.p14.dynect.net,4msec,212,0.673149036365332,,,
204.13.251.47,ns4.p47.dynect.net,4msec,212,0.673236243132577,,,
204.13.250.47,ns2.p47.dynect.net,4msec,212,0.673323449899822,,,
204.13.251.13,ns4.p13.dynect.net,4msec,212,0.673410656667067,,,
204.13.250.13,ns2.p13.dynect.net,5msec,212,0.673497863434313,,,
204.13.251.4,ns4.p04.dynect.net,4msec,212,0.673585070201558,,,
204.13.250.4,ns2.p04.dynect.net,4msec,212,0.673672276968803,,,
204.13.251.6,ns4.p06.dynect.net,4msec,212,0.673759483736048,,,
204.13.250.6,ns2.p06.dynect.net,5msec,212,0.673846690503293,,,
204.13.250.59,ns2.p59.dynect.net,5msec,212,0.673933897270538,,,
204.13.251.59,ns4.p59.dynect.net,4msec,212,0.674021104037784,,,
204.13.251.19,ns4.p19.dynect.net,4msec,212,0.674108310805029,,,
204.13.250.19,ns2.p19.dynect.net,5msec,212,0.674195517572274,,,
204.13.250.27,ns2.p27.dynect.net,13msec,212,0.674282724339519,,,
204.13.251.27,ns4.p27.dynect.net,3msec,212,0.674369931106764,,,
204.13.251.3,ns4.p03.dynect.net,4msec,212,0.674457137874009,,,
204.13.250.3,ns2.p03.dynect.net,4msec,212,0.674544344641255,,,
204.13.250.1,ns2.p01.dynect.net,4msec,212,0.6746315514085,,,
204.13.251.1,ns4.p01.dynect.net,4msec,212,0.674718758175745,,,
204.13.250.5,ns2.p05.dynect.net,4msec,212,0.67480596494299,,,
204.13.251.5,ns4.p05.dynect.net,4msec,212,0.674893171710235,,,
204.13.251.24,ns4.p24.dynect.net,4msec,212,0.67498037847748,,,
204.13.250.24,ns2.p24.dynect.net,4msec,212,0.675067585244726,,,
204.13.251.11,ns4.p11.dynect.net,4msec,212,0.675154792011971,,,
204.13.250.11,ns2.p11.dynect.net,4msec,212,0.675241998779216,,,
204.13.250.30,ns2.p30.dynect.net,5msec,212,0.675329205546461,,,
204.13.251.30,ns4.p30.dynect.net,6msec,212,0.675416412313706,,,
204.13.251.27,ns4.p27.dynect.net,5msec,212,0.675503619080951,,,
204.13.250.27,ns2.p27.dynect.net,4msec,212,0.675590825848196,,,
204.13.251.30,ns4.p30.dynect.net,5msec,212,0.675678032615442,,,
204.13.250.30,ns2.p30.dynect.net,5msec,212,0.675765239382687,,,
204.13.251.31,ns4.p31.dynect.net,5msec,212,0.675852446149932,,,
204.13.250.31,ns2.p31.dynect.net,4msec,212,0.675939652917177,,,
204.13.250.7,ns2.p07.dynect.net,4msec,212,0.676026859684422,,,
204.13.251.25,ns4.p25.dynect.net,5msec,212,0.676114066451668,,,
204.13.250.25,ns2.p25.dynect.net,4msec,212,0.676201273218913,,,
204.13.250.47,ns2.p47.dynect.net,4msec,212,0.676288479986158,,,
204.13.251.31,ns4.p31.dynect.net,4msec,212,0.676375686753403,,,
204.13.250.31,ns2.p31.dynect.net,9msec,212,0.676462893520648,,,
204.13.250.9,ns2.p09.dynect.net,4msec,212,0.676550100287893,,,
204.13.251.9,ns4.p09.dynect.net,5msec,212,0.676637307055138,,,
204.13.250.9,ns2.p09.dynect.net,4msec,212,0.676724513822384,,,
204.13.251.9,ns4.p09.dynect.net,5msec,212,0.676811720589629,,,
204.13.251.17,ns4.p17.dynect.net,4msec,212,0.676898927356874,,,
204.13.250.17,ns2.p17.dynect.net,4msec,212,0.676986134124119,,,
204.13.250.31,ns2.p31.dynect.net,6msec,212,0.677073340891364,,,
204.13.250.16,ns2.p16.dynect.net,4msec,212,0.677160547658609,,,
204.13.251.16,ns4.p16.dynect.net,6msec,212,0.677247754425855,,,
204.13.250.7,ns2.p07.dynect.net,6msec,212,0.6773349611931,,,
204.13.251.7,ns4.p07.dynect.net,4msec,212,0.677422167960345,,,
204.13.251.30,ns4.p30.dynect.net,4msec,212,0.67750937472759,,,
204.13.250.30,ns2.p30.dynect.net,5msec,212,0.677596581494835,,,
204.13.250.10,ns2.p10.dynect.net,5msec,212,0.67768378826208,,,
204.13.251.10,ns4.p10.dynect.net,3msec,212,0.677770995029326,,,
204.13.250.7,ns2.p07.dynect.net,4msec,212,0.677858201796571,,,
204.13.251.7,ns4.p07.dynect.net,4msec,212,0.677945408563816,,,
204.13.251.30,ns4.p30.dynect.net,5msec,212,0.678032615331061,,,
204.13.250.30,ns2.p30.dynect.net,4msec,212,0.678119822098306,,,
204.13.250.11,ns2.p11.dynect.net,4msec,212,0.678207028865551,,,
204.13.251.11,ns4.p11.dynect.net,3msec,212,0.678294235632797,,,
204.13.250.15,ns2.p15.dynect.net,4msec,212,0.678381442400042,,,
204.13.251.15,ns4.p15.dynect.net,4msec,212,0.678468649167287,,,
204.13.251.3,ns4.p03.dynect.net,4msec,212,0.678555855934532,,,
204.13.250.3,ns2.p03.dynect.net,5msec,212,0.678643062701777,,,
204.13.251.31,ns4.p31.dynect.net,5msec,212,0.678730269469022,,,
204.13.250.31,ns2.p31.dynect.net,4msec,212,0.678817476236268,,,
204.13.251.29,ns4.p29.dynect.net,3msec,212,0.678904683003513,,,
204.13.250.29,ns2.p29.dynect.net,4msec,212,0.678991889770758,,,
204.13.251.28,ns4.p28.dynect.net,5msec,212,0.679079096538003,,,
204.13.250.28,ns2.p28.dynect.net,4msec,212,0.679166303305248,,,
204.13.251.2,ns4.p02.dynect.net,4msec,212,0.679253510072493,,,
204.13.250.2,ns2.p02.dynect.net,5msec,212,0.679340716839739,,,
204.13.251.31,ns4.p31.dynect.net,4msec,212,0.679427923606984,,,
204.13.250.31,ns2.p31.dynect.net,4msec,212,0.679515130374229,,,
149.239.160.240,ppd00021.deutschepost.de,355msec,212,0.679602337141474,,,
204.13.251.6,ns4.p06.dynect.net,4msec,212,0.679689543908719,,,
204.13.250.6,ns2.p06.dynect.net,4msec,212,0.679776750675964,,,
204.13.251.10,ns4.p10.dynect.net,4msec,212,0.679863957443209,,,
204.13.250.10,ns2.p10.dynect.net,6msec,212,0.679951164210455,,,
204.13.250.13,ns2.p13.dynect.net,5msec,212,0.6800383709777,,,
204.13.251.13,ns4.p13.dynect.net,4msec,212,0.680125577744945,,,
204.13.250.14,ns2.p14.dynect.net,4msec,212,0.68021278451219,,,
204.13.251.14,ns4.p14.dynect.net,5msec,212,0.680299991279435,,,
204.13.250.47,ns2.p47.dynect.net,4msec,212,0.68038719804668,,,
204.13.251.47,ns4.p47.dynect.net,4msec,212,0.680474404813926,,,
204.13.250.14,ns2.p14.dynect.net,4msec,212,0.680561611581171,,,
204.13.251.14,ns4.p14.dynect.net,4msec,212,0.680648818348416,,,
204.13.250.14,ns2.p14.dynect.net,7msec,212,0.680736025115661,,,
204.13.251.14,ns4.p14.dynect.net,4msec,212,0.680823231882906,,,
204.13.250.13,ns2.p13.dynect.net,5msec,212,0.680910438650151,,,
204.13.251.13,ns4.p13.dynect.net,4msec,212,0.680997645417397,,,
204.13.251.14,ns4.p14.dynect.net,4msec,212,0.681084852184642,,,
204.13.250.14,ns2.p14.dynect.net,4msec,212,0.681172058951887,,,
204.13.250.47,ns2.p47.dynect.net,5msec,212,0.681259265719132,,,
204.13.251.47,ns4.p47.dynect.net,4msec,212,0.681346472486377,,,
204.13.250.44,ns2.p44.dynect.net,4msec,212,0.681433679253622,,,
204.13.251.44,ns4.p44.dynect.net,4msec,212,0.681520886020868,,,
204.13.251.19,ns4.p19.dynect.net,4msec,212,0.681608092788113,,,
204.13.250.19,ns2.p19.dynect.net,4msec,212,0.681695299555358,,,
204.13.250.13,ns2.p13.dynect.net,4msec,212,0.681782506322603,,,
204.13.251.13,ns4.p13.dynect.net,4msec,212,0.681869713089848,,,
204.13.251.31,ns4.p31.dynect.net,4msec,212,0.681956919857093,,,
204.13.250.31,ns2.p31.dynect.net,4msec,212,0.682044126624339,,,
204.13.251.13,ns4.p13.dynect.net,4msec,212,0.682131333391584,,,
204.13.250.13,ns2.p13.dynect.net,4msec,212,0.682218540158829,,,
204.13.250.47,ns2.p47.dynect.net,6msec,212,0.682305746926074,,,
204.13.251.47,ns4.p47.dynect.net,7msec,212,0.682392953693319,,,
204.13.251.7,ns4.p07.dynect.net,4msec,212,0.682480160460564,,,
204.13.250.7,ns2.p07.dynect.net,5msec,212,0.682567367227809,,,
204.13.250.21,ns2.p21.dynect.net,4msec,212,0.682654573995055,,,
204.13.251.21,ns4.p21.dynect.net,4msec,212,0.6827417807623,,,
