ID,DOMAIN_NAME,IP,NAMESERVER,Ping RTT,Query time,Msg size
1052,roshdsport.ir,46.105.242.76,ns1.shazinhost.ir,17.315,17msec,371
1053,royalcode.net,176.31.17.155,ns1.royalcode.net,,25msec,257
1054,royalcode.net,176.31.17.155,ns2.royalcode.net,,32msec,257
1055,royancable.ir,185.94.97.66,ns1.sabteasnaf.com,112.534,113msec,208
1056,royancable.ir,185.94.97.66,ns2.sabteasnaf.com,112.564,113msec,208
1057,royanow.ir,89.42.208.149,ns255.mihanwebhost.com,111.143,112msec,199
1058,royanow.ir,51.254.125.81,ns256.mihanwebhost.com,17.565,18msec,199
1059,rushpeik.ir,158.58.186.213,ns1.zaptap.ir,125.229,127msec,177
1060,rushpeik.ir,158.58.186.213,ns2.zaptap.ir,125.545,126msec,177
1061,sabadsalva.ir,185.88.152.127,ns426.phtco.com,,87msec,256
1062,sabadsalva.ir,185.88.152.251,ns428.phtco.com,85.909,86msec,256
1063,saboktar.com,37.59.211.43,NS4.IRANDNS.com,24.752,25msec,270
1064,saboktar.com,185.116.160.33,ns2.IRANDNS.com,99.613,102msec,270
1065,saboktar.com,79.175.164.207,ns1.IRANDNS.com,96.494,102msec,270
1066,saboktar.com,185.50.38.83,NS3.IRANDNS.com,99.686,120msec,270
1067,sad24.ir,185.173.106.64,ns1.sad24.ir,91.309,95msec,274
1068,sad24.ir,185.173.106.64,ns2.sad24.ir,91.309,99msec,274
1069,sadegh-khan.ir,185.55.227.10,irns30.serverpars.com,94.655,94msec,253
1070,sadegh-khan.ir,185.55.227.9,irns29.serverpars.com,93.860,95msec,253
1071,sadraog.com,88.99.148.121,ns11.webavar.com,18.874,19msec,293
1072,sadraog.com,88.99.148.121,ns13.webavar.com,18.807,19msec,293
1073,sadraog.com,88.99.148.121,ns12.webavar.com,18.851,18msec,293
1074,sadraog.com,88.99.148.121,ns14.webavar.com,18.847,19msec,293
1075,safarnevis.com,173.245.59.162,elliot.ns.cloudflare.com,0.887,2msec,64
1076,safarnevis.com,173.245.58.78,brit.ns.cloudflare.com,0.886,2msec,64
1077,safarnikan.com,37.59.211.43,NS4.irandns.com,25.402,25msec,367
1078,safarnikan.com,185.50.38.83,NS3.irandns.com,99.682,92msec,367
1079,safarnikan.com,185.116.160.33,ns2.irandns.com,99.644,104msec,367
1080,safarnikan.com,79.175.164.207,ns1.irandns.com,96.597,103msec,367
1081,safkary.ir,46.105.242.79,ns.netafraz.com,17.258,17msec,366
1082,safkary.ir,5.9.15.85,ns2.netafraz.com,18.561,18msec,366
1083,sahabhost.com,78.46.19.168,ns2.sahabhost.com,18.872,18msec,232
1084,sahabhost.com,78.46.19.168,ns1.sahabhost.com,18.884,19msec,232
1085,saipa-azin.com,185.88.153.111,ns278.phtco.com,90.082,91msec,258
1086,saipa-azin.com,185.88.153.111,ns279.phtco.com,88.677,86msec,258
1087,sairosoft.com,185.143.235.253,t.ns.arvancdn.com,37.104,38msec,145
1088,sairosoft.com,185.143.232.253,d.ns.arvancdn.com,37.621,37msec,145
1089,sam-travel.com,88.99.215.226,ns2.wpwebhost.org,18.787,19msec,265
1090,sam-travel.com,88.99.215.226,ns1.wpwebhost.org,18.783,18msec,265
1091,sams.ir,88.99.96.251,ns16.websamin.org,18.824,18msec,221
1092,sams.ir,88.99.96.240,ns15.websamin.org,18.780,19msec,221
1093,samsungshop.ir,185.187.51.131,ns2.samsungshop.ir,99.403,91msec,373
1094,samsungshop.ir,185.187.51.131,ns1.samsungshop.ir,99.449,98msec,373
1095,sanatech.ir,130.185.73.6,ns2.sanatechco.com,93.060,97msec,271
1096,sanatech.ir,130.185.73.6,ns1.sanatechco.com,92.931,95msec,271
1097,sanatgare.com,185.159.154.121,irpro4.serverpars.com,91.348,96msec,307
1098,sanatgare.com,185.159.154.120,irpro3.serverpars.com,91.485,103msec,307
1099,saowthai.nl,173.245.59.117,hugh.ns.cloudflare.com,0.901,1msec,61
1100,saowthai.nl,173.245.58.86,cloe.ns.cloudflare.com,0.904,1msec,61
1101,sar-resid.ir,152.66.246.10,ns1.netafraz.com,0.655,0msec,133
1102,sar-resid.ir,5.9.15.85,ns2.netafraz.com,18.585,18msec,273
1103,saybun.com,94.130.95.233,ns1.webgohar.com,18.632,18msec,246
1104,saybun.com,94.130.95.234,ns2.webgohar.com,18.720,19msec,246
1105,sazehnovin.ir,173.245.58.163,hope.ns.cloudflare.com,0.823,1msec,63
1106,sazehnovin.ir,173.245.59.57,alan.ns.cloudflare.com,0.892,1msec,63
1107,schniz.co,185.143.232.253,i.ns.arvancdn.com,37.341,38msec,137
1108,schniz.co,185.143.235.253,n.ns.arvancdn.com,37.195,38msec,137
1109,scriptcamp.ir,88.135.37.230,nsi2.cpanel.name,93.337,100msec,487
1110,scriptcamp.ir,88.135.37.230,nsi1.cpanel.name,96.492,99msec,487
1111,scriptirani.ir,88.99.247.222,ns3.parswebhost.net,18.878,19msec,244
1112,scriptirani.ir,88.99.247.222,ns4.parswebhost.net,18.825,18msec,244
1113,sednaco.ir,185.78.21.42,sp11.parsianhost.net,91.265,98msec,51
1114,sednaco.ir,185.78.21.42,sp12.parsianhost.net,91.284,99msec,51
1115,see-theme.com,88.198.206.34,ns154.mihanwebhost.com,18.863,19msec,199
1116,see-theme.com,88.198.206.34,ns153.mihanwebhost.com,18.845,19msec,199
1117,seeb.co,173.245.59.139,rick.ns.cloudflare.com,0.922,1msec,57
1118,seeb.co,173.245.58.107,dina.ns.cloudflare.com,0.882,1msec,57
1119,sendbot.ir,94.130.38.159,ns1.hostcpanel.me,18.621,18msec,269
1120,sendbot.ir,94.130.38.159,ns2.hostcpanel.me,18.625,18msec,269
1121,seocial.net,5.9.15.85,ns2.netafraz.com,18.547,18msec,290
1122,seocial.net,46.105.242.79,ns.netafraz.com,17.277,17msec,290
1123,seomir.ir,46.105.242.79,ns.netafraz.com,17.274,17msec,286
1124,seomir.ir,5.9.15.85,ns2.netafraz.com,18.579,18msec,286
1125,seopath.ir,94.232.170.65,ns1.tebyanidc.com,96.659,96msec,309
1126,seopath.ir,94.232.170.66,ns2.tebyanidc.com,100.811,100msec,309
1127,seotech.ir,158.58.191.163,ns52.fspdns.com,103.677,100msec,251
1128,seotech.ir,158.58.191.163,ns53.fspdns.com,103.036,103msec,251
1129,seowork.ir,213.108.240.116,ns4.saranhosting.com,95.058,192msec,409
1130,seowork.ir,213.108.240.116,ns3.saranhosting.com,95.116,110msec,409
1131,sepanta.com,85.133.128.248,ns2.sepanta.net,89.543,92msec,52
1132,sepanta.com,85.133.128.249,ns1.sepanta.net,84.461,90msec,52
1133,septic-tank.ir,78.46.58.122,ns237.mihanwebhost.com,18.789,19msec,203
1134,septic-tank.ir,78.46.58.122,ns238.mihanwebhost.com,18.814,19msec,203
1135,service3.ir,185.129.83.20,ns2.service3.ir,,91msec,249
1136,service3.ir,185.129.83.32,ns1.service3.ir,,89msec,249
1137,setkon.ir,95.38.61.126,ns6.tegrahost.com,89.105,92msec,238
1138,setkon.ir,116.203.186.175,ns1.tegrahost.com,17.256,,
1139,seyagh.com,185.55.224.181,b-ir7.serverpars.com,91.102,92msec,196
1140,seyagh.com,185.55.224.180,a-ir7.serverpars.com,91.852,91msec,196
1141,shahremun.com,193.47.99.3,robotns3.second-ns.com,34.356,34msec,348
1142,shahremun.com,213.239.242.238,ns1.first-ns.de,18.646,18msec,348
1143,shahremun.com,213.133.105.6,robotns2.second-ns.de,17.255,17msec,348
1144,sharifdata.com,185.211.57.58,ns2.ipeserver4.com,105.189,144msec,213
1145,sharifdata.com,185.211.57.58,ns1.ipeserver4.com,104.713,98msec,213
1146,shatelhost.com,185.4.30.42,gold2.shatelhost.com,104.031,103msec,259
1147,shatelhost.com,185.4.30.42,gold1.shatelhost.com,104.248,122msec,259
1148,shetabhost.net,94.130.3.116,ns25.shetabhost.net,18.688,18msec,306
1149,shetabhost.net,94.130.3.116,ns26.shetabhost.net,18.656,18msec,306
1150,shiaarts.ir,185.208.182.75,ns1.shiaarts.ir,94.187,96msec,170
1151,shiaarts.ir,185.208.182.75,ns2.shiaarts.ir,94.125,98msec,170
1152,shindokht.com,205.204.73.164,ns12.persiantools.com,,123msec,236
1153,shindokht.com,205.204.73.164,ns11.persiantools.com,,114msec,236
1154,shivar.org,46.4.125.109,ns1.shivar.org,18.860,19msec,213
1155,shoroonline.ir,94.182.146.2,ns1.iransamaneh.com,94.803,98msec,269
1156,shoroonline.ir,94.182.130.2,ns2.iransamaneh.com,85.601,89msec,269
1157,sibirani.ir,173.245.59.129,lee.ns.cloudflare.com,0.900,1msec,61
1158,sibirani.ir,173.245.58.120,ivy.ns.cloudflare.com,0.878,2msec,61
1159,sinakhabar.ir,89.32.250.248,ns1.sinakhabar.ir,112.896,112msec,181
1160,sinakhabar.ir,89.32.250.248,ns2.sinakhabar.ir,112.444,112msec,181
1161,sinodemo.ir,152.66.246.10,ns1.isoor.ir,0.653,0msec,110
1162,sinodemo.ir,152.66.246.10,ns2.isoor.ir,0.624,0msec,110
1163,sirafdp.com,185.50.38.83,NS3.IRANDNS.com,99.502,96msec,266
1164,sirafdp.com,79.175.164.207,ns1.IRANDNS.com,91.796,100msec,266
1165,sirafdp.com,185.116.160.33,ns2.IRANDNS.com,99.262,105msec,266
1166,sirafdp.com,37.59.211.43,NS4.IRANDNS.com,24.803,32msec,266
1167,smartoption.ir,67.205.124.105,ns41.persiantools.com,112.881,113msec,274
1168,smartoption.ir,67.205.124.105,ns42.persiantools.com,112.889,113msec,274
1169,smpro.me,37.157.241.164,ns1.hostiran.net,31.569,34msec,211
1170,smpro.me,5.144.130.130,ns2.hostiran.net,91.754,99msec,211
1171,sneco.ir,185.105.184.94,ns2.arsamserver.com,103.462,103msec,258
1172,sneco.ir,185.105.184.94,ns1.arsamserver.com,104.456,99msec,258
1173,soalatpnu.ir,185.50.37.166,ns1.soalatpnu.ir,95.621,95msec,427
1174,soalatpnu.ir,185.50.37.166,ns2.soalatpnu.ir,95.570,102msec,427
1175,sodavar.com,188.40.16.11,ns232.mihanwebhost.com,18.835,19msec,262
1176,sodavar.com,188.40.16.11,ns231.mihanwebhost.com,18.872,,
1177,sonbadeh.com,5.160.138.115,ns1.asanwebhost.com,95.789,127msec,211
1178,sonbadeh.com,5.160.138.115,ns3.asanwebhost.com,95.756,104msec,211
1179,sonbadeh.com,5.160.138.116,ns4.asanwebhost.com,99.141,96msec,211
1180,sonbadeh.com,5.160.138.115,ns2.asanwebhost.com,95.848,94msec,211
1181,song365.com,81.171.22.3,ns2.weaponizedcow.com,21.188,,
1182,song365.com,199.115.115.69,ns1.weaponizedcow.com,,,
1183,soruri.com,5.144.130.130,ns2.hostiran.net,91.743,96msec,202
1184,soruri.com,37.157.241.164,ns1.hostiran.net,31.586,40msec,202
1185,standardna.ir,185.143.235.253,x.ns.arvancdn.com,37.173,38msec,145
1186,standardna.ir,185.143.232.253,j.ns.arvancdn.com,37.459,37msec,145
1187,starmobo.com,159.69.139.220,dens4.hostdl.com,,19msec,306
1188,starmobo.com,116.202.54.155,dens3.hostdl.com,,19msec,306
1189,steelregal.com,185.94.98.110,ns2.steelregal.com,110.964,112msec,258
1190,steelregal.com,185.94.98.110,ns1.steelregal.com,112.031,111msec,258
1191,stockaran.com,178.22.123.61,dns25.mizbanfa.net,100.075,95msec,304
1192,stockaran.com,178.22.123.61,dns26.mizbanfa.net,99.926,95msec,304
1193,stoklap.com,93.115.150.169,dns72.mizbanfa.net,99.531,98msec,232
1194,stoklap.com,93.115.150.169,dns71.mizbanfa.net,99.377,98msec,232
1195,sunich.org,74.117.217.20,ns0.directnic.com,138.621,143msec,358
1196,sunich.org,74.117.218.20,ns1.directnic.com,140.682,137msec,358
1197,sunny.tours,93.115.150.53,dns4.talahost.com,93.295,90msec,461
1198,sunny.tours,95.216.188.202,dns3.talahost.com,43.689,43msec,461
1199,sunny.tours,93.115.150.53,dns1.talahost.com,93.491,101msec,461
1200,sunny.tours,51.77.203.238,dns2.talahost.com,17.567,20msec,461
1201,svgator.com,205.251.199.226,ns-2018.awsdns-60.co.uk,21.314,22msec,737
1202,svgator.com,205.251.192.249,ns-249.awsdns-31.com,21.090,22msec,737
1203,svgator.com,205.251.195.32,ns-800.awsdns-36.net,33.517,32msec,737
1204,svgator.com,205.251.197.242,ns-1522.awsdns-62.org,7.790,9msec,737
1205,syavash.com,216.239.34.109,ns-cloud-d2.googledomains.com,21.087,21msec,341
1206,syavash.com,216.239.36.109,ns-cloud-d3.googledomains.com,38.425,38msec,341
1207,syavash.com,216.239.38.109,ns-cloud-d4.googledomains.com,20.959,21msec,341
1208,syavash.com,216.239.32.109,ns-cloud-d1.googledomains.com,20.989,21msec,341
1209,synotrip.com,107.161.33.30,ns3.fullhost.com,,21msec,233
1210,synotrip.com,107.161.33.10,ns1.fullhost.com,,21msec,233
1211,synotrip.com,107.161.34.20,ns2.fullhost.com,,238msec,233
1212,taak-ind.com,5.9.15.85,ns2.netafraz.com,18.594,18msec,286
1213,taak-ind.com,46.105.242.79,ns.netafraz.com,17.293,17msec,286
1214,tabiatnama.com,185.252.29.62,ns1.tabiatnama.com,125.709,128msec,365
1215,tabiatnama.com,185.252.29.62,ns2.tabiatnama.com,125.925,128msec,365
1216,tabrizcamp.ir,95.216.92.202,ns1.tabrizcamp.ir,44.432,43msec,257
1217,tabrizcamp.ir,95.216.92.202,ns2.tabrizcamp.ir,44.428,63msec,257
1218,tahrirgar.com,82.99.218.201,irep11.parsianhost.net,95.611,95msec,54
1219,tahrirgar.com,82.99.218.201,irep12.parsianhost.net,95.762,93msec,54
1220,tajava.ir,195.201.172.7,ns8.cpanel.name,18.751,18msec,258
1221,tajava.ir,195.201.172.7,ns7.cpanel.name,18.774,18msec,258
1222,tak-3da.ir,77.238.120.158,dns40.mizbanfa.net,96.548,94msec,256
1223,tak-3da.ir,77.238.120.158,dns39.mizbanfa.net,96.714,93msec,256
1224,takmarz.com,88.198.14.102,ns7.securedwebserver.me,18.839,18msec,271
1225,takmarz.com,88.198.14.102,ns8.securedwebserver.me,18.740,18msec,271
1226,takpezeshk.com,116.202.36.217,dens1.hostdl.com,,19msec,253
1227,takpezeshk.com,148.251.68.56,dens2.hostdl.com,,18msec,253
1228,taktazshop.com,185.83.208.30,ns25.mizban.com,92.305,93msec,290
1229,taktazshop.com,185.83.208.31,ns26.mizban.com,,96msec,290
1230,tala-tools.com,89.32.251.8,ns290.mihanwebhost.com,110.950,110msec,281
1231,tala-tools.com,89.32.251.8,ns289.mihanwebhost.com,111.828,112msec,281
1232,talenjer.com,185.112.35.20,ns1.haftsetare.com,95.694,99msec,307
1233,talenjer.com,185.112.35.23,ns2.haftsetare.com,99.561,99msec,307
1234,talenjer.com,152.66.246.10,haftsetare,0.463,0msec,186
1235,tandisrayan.co,5.63.8.243,ns5.nikan-dns.com,156.065,157msec,341
1236,tandisrayan.co,5.63.8.244,ns6.nikan-dns.com,156.820,157msec,341
1237,tarefeh.ir,185.159.153.99,ns85.serverpars.com,96.508,105msec,280
1238,tarefeh.ir,185.159.153.98,ns84.serverpars.com,101.337,100msec,280
1239,tarino.clinic,185.227.138.230,ns71.fspdns.com,41.003,40msec,267
1240,tarino.clinic,185.227.138.230,ns70.fspdns.com,41.073,48msec,267
1241,tashrihi.ir,152.66.246.10,rahpouyan-server.rahpooyan.kanoon,0.634,0msec,135
1242,tashrihi.ir,79.175.165.147,ordou.ir,99.244,97msec,52
1243,tbgym.com,176.9.121.252,ns144.mihanwebhost.com,18.828,19msec,195
1244,tbgym.com,176.9.121.252,ns143.mihanwebhost.com,18.821,50msec,195
1245,tcsb.ir,91.98.98.230,ns2.tcsb.ir,102.889,102msec,271
1246,tcsb.ir,91.98.98.230,ns1.tcsb.ir,103.836,99msec,271
1247,tebyanidc.com,94.232.170.65,ns1.tebyanidc.com,96.803,96msec,241
1248,tebyanidc.com,94.232.170.66,ns2.tebyanidc.com,100.510,100msec,241
1249,techpin.org,173.245.58.204,mira.ns.cloudflare.com,0.905,2msec,61
1250,techpin.org,173.245.59.124,jeff.ns.cloudflare.com,0.854,2msec,61
1251,techtimes.ir,51.254.125.81,ns272.mihanwebhost.com,17.581,18msec,180
1252,techtimes.ir,89.32.249.154,ns271.mihanwebhost.com,111.694,112msec,180
1253,teh98.ir,178.63.104.41,ns13.mahanhost.net,18.927,19msec,344
1254,teh98.ir,178.63.104.41,ns7.mahanhost.net,18.882,19msec,344
1255,teh98.ir,178.63.104.41,ns14.mahanhost.net,18.939,19msec,344
1256,teh98.ir,178.63.104.41,ns8.mahanhost.net,18.917,19msec,344
1257,tehranacid.com,185.44.36.36,ns1.chaap.ir,126.227,129msec,269
1258,tehranacid.com,152.66.115.1,ns2.chaap.com,0.638,151msec,281
1259,tenovin.com,46.105.242.79,ns.netafraz.com,17.304,17msec,283
1260,tenovin.com,5.9.15.85,ns2.netafraz.com,18.562,18msec,283
1261,tidatech.com,198.41.222.173,ns3.digitalocean.com,0.895,103msec,171
1262,tidatech.com,173.245.58.51,ns1.digitalocean.com,0.893,104msec,171
1263,tidatech.com,173.245.59.41,ns2.digitalocean.com,0.918,1msec,171
1264,tihootravel.ir,5.9.15.85,ns2.netafraz.com,18.541,18msec,289
1265,tihootravel.ir,46.105.242.79,ns.netafraz.com,17.228,17msec,289
1266,tikito.ir,176.9.47.222,ns2.tikito.ir,,19msec,50
1267,tikito.ir,176.9.47.222,ns1.tikito.ir,,19msec,50
1268,tinablog.ir,82.99.216.59,irns1.netafraz.com,94.702,95msec,270
1269,tinablog.ir,46.105.242.79,irns2.netafraz.com,17.245,17msec,270
1270,tiny-games.ir,5.9.15.85,ns2.netafraz.com,18.536,18msec,291
1271,tiny-games.ir,46.105.242.79,ns.netafraz.com,17.237,17msec,291
1272,tisgroup.ir,173.245.58.65,angela.ns.cloudflare.com,0.866,1msec,61
1273,tisgroup.ir,173.245.59.135,paul.ns.cloudflare.com,0.839,1msec,61
1274,tlib.ir,152.66.246.10,win-a5rt8p7bkqc,0.594,0msec,79
1275,top.ir,152.66.246.10,N,0.593,0msec,131
1276,top.ir,152.66.246.10,N,0.656,0msec,131
1277,touraghsat.ir,185.116.163.109,ns2.sarmayehdar.ir,99.393,106msec,153
1278,touraghsat.ir,185.116.163.109,ns1.sarmayehdar.ir,99.427,105msec,153
1279,touristqom.com,136.243.15.184,ns1.dnsserverdata.info,18.783,19msec,202
1280,touristqom.com,136.243.15.184,ns2.dnsserverdata.info,18.865,19msec,202
1281,toztab.ir,185.116.162.44,ns2.douran.com,97.773,98msec,178
1282,toztab.ir,185.116.160.233,ns1.douran.com,104.583,105msec,50
1283,trangell.com,162.88.60.49,ns4kpx.name.com,23.499,19msec,471
1284,trangell.com,162.88.61.47,ns1glr.name.com,18.068,19msec,471
1285,trangell.com,162.88.60.47,ns2jqz.name.com,17.980,19msec,471
1286,trangell.com,162.88.61.49,ns3jwx.name.com,18.979,18msec,471
1287,triboon.co,173.245.58.185,lia.ns.cloudflare.com,0.881,2msec,60
1288,triboon.co,173.245.59.128,kip.ns.cloudflare.com,0.908,1msec,60
1289,trijournal.ir,92.114.18.4,ns1.iranjournals.ir,,109msec,300
1290,trijournal.ir,92.114.18.4,ns2.iranjournals.ir,,107msec,300
1291,trueterm.com,85.214.0.240,shades10.rzone.de,48.073,48msec,207
1292,trueterm.com,81.169.146.15,docks05.rzone.de,35.325,33msec,207
1293,tuningland.ir,178.22.123.37,dns3.mizbanfa.net,100.414,98msec,320
1294,tuningland.ir,178.22.123.37,dns4.mizbanfa.net,100.797,98msec,320
1295,uast34.ac.ir,185.10.73.227,cloudns1.iranhost.com,89.576,92msec,212
1296,uast34.ac.ir,185.10.73.229,cloudns2.iranhost.com,86.059,92msec,212
1297,udrc.ir,85.17.122.3,ns4.parspack.co,372.190,27msec,277
1298,udrc.ir,10.201.2.199,ns2.parspack.co,,,
1299,udrc.ir,212.32.244.33,ns1.parspack.co,96.203,,
1300,udrc.ir,130.185.72.100,ns3.parspack.co,96.836,,
1301,ukademi.com,185.211.58.138,ns2.ukademi.com,112.758,117msec,207
1302,ukademi.com,185.211.58.138,ns1.ukademi.com,106.427,106msec,207
1303,upahang.com,148.251.68.56,dens2.hostdl.com,,18msec,287
1304,upahang.com,116.202.36.217,dens1.hostdl.com,,18msec,287
1305,uran-bet.org,173.245.58.210,nia.ns.cloudflare.com,0.904,1msec,62
1306,uran-bet.org,173.245.59.201,lynn.ns.cloudflare.com,0.867,1msec,62
1307,uspay.ir,91.134.158.128,ns1.pejvakhost.com,17.759,18msec,267
1308,uspay.ir,91.134.158.128,ns2.pejvakhost.com,17.632,18msec,267
1309,vakilemdad.com,77.238.120.158,dns40.mizbanfa.net,91.831,93msec,373
1310,vakilemdad.com,77.238.120.158,dns39.mizbanfa.net,91.746,100msec,373
1311,vfxalert.com,213.180.204.213,dns1.yandex.net,52.077,55msec,89
1312,vfxalert.com,93.158.134.213,dns2.yandex.net,55.531,51msec,89
1313,viraafzaran.ir,176.9.84.212,ns9.saba.host,19.088,19msec,317
1314,viraafzaran.ir,176.9.220.116,ns10.saba.host,18.645,18msec,317
1315,visakhezel.com,178.22.122.107,ns73.talahost.com,96.745,122msec,435
1316,visakhezel.com,178.22.122.107,ns74.talahost.com,96.727,93msec,435
1317,vmovies.ir,195.201.172.7,ns5.zgig.ir,18.795,18msec,264
1318,vmovies.ir,195.201.172.7,ns6.zgig.ir,18.794,18msec,264
1319,vpnlike.asia,185.136.97.181,ns2.easy-geo-dns.com,15.158,15msec,297
1320,vpnlike.asia,185.136.99.181,ns4.easy-geo-dns.com,15.192,15msec,297
1321,vpnlike.asia,185.136.96.181,ns1.easy-geo-dns.com,15.217,15msec,297
1322,vpnlike.asia,185.136.98.181,ns3.easy-geo-dns.com,15.223,15msec,297
1323,w3y.ir,152.66.246.10,N,0.715,0msec,105
1324,w3y.ir,152.66.246.10,N,0.615,0msec,105
1325,waterhouse.ir,176.9.154.205,ns11.4faslmusic.ir,18.836,19msec,270
1326,waterhouse.ir,176.9.154.205,ns10.4faslmusic.ir,18.769,19msec,270
1327,webbaran.com,93.115.150.53,dns4.talahost.com,98.132,99msec,328
1328,webbaran.com,51.77.203.238,dns2.talahost.com,17.562,18msec,328
1329,webbaran.com,95.216.188.202,dns3.talahost.com,43.646,44msec,328
1330,webbaran.com,93.115.150.53,dns1.talahost.com,98.346,99msec,328
1331,webcoweb.com,88.198.133.162,s103-a.maralhost.com,19.113,19msec,225
1332,webcoweb.com,88.198.133.162,s103-b.maralhost.com,19.014,19msec,225
1333,webdooz.com,173.245.59.234,sri.ns.cloudflare.com,0.925,1msec,61
1334,webdooz.com,173.245.58.69,aron.ns.cloudflare.com,0.899,1msec,61
1335,webganje.com,5.61.28.62,ns1.webhafez.com,100.439,101msec,221
1336,webganje.com,5.61.28.62,ns2.webhafez.com,101.327,99msec,221
1337,whcl.ir,185.88.153.186,ns297.phtco.com,86.501,90msec,218
1338,whcl.ir,185.88.153.186,ns296.phtco.com,87.031,87msec,218
1339,wikipubg.ir,130.185.72.100,ns3.parspack.co,95.364,,
1340,wikipubg.ir,130.185.72.100,ns1.parspack.co,96.231,,
1341,wikipubg.ir,206.221.178.116,ns4.parspack.co,104.008,109msec,289
1342,wikipubg.ir,84.16.242.98,ns2.parspack.co,14.589,,
1343,wp-sell.ir,178.22.123.35,dns1.mizbanfa.net,101.784,96msec,287
1344,wp-sell.ir,178.22.123.35,dns2.mizbanfa.net,101.819,102msec,287
1345,xbodyiran.com,173.245.58.148,zara.ns.cloudflare.com,0.920,2msec,63
1346,xbodyiran.com,173.245.59.138,ray.ns.cloudflare.com,0.912,2msec,63
1347,xiaomi-fa.com,173.245.59.95,dale.ns.cloudflare.com,0.878,2msec,63
1348,xiaomi-fa.com,173.245.58.90,daisy.ns.cloudflare.com,0.855,3msec,63
1349,yadakipart.com,185.143.232.253,ns1.imcloud.org,37.340,38msec,145
1350,yadakipart.com,185.143.235.253,ns2.imcloud.org,37.180,38msec,145
1351,yadgiri.online,140.82.58.125,ns1.yadgiri.online,21.208,21msec,257
1352,yadgiri.online,140.82.58.125,ns2.yadgiri.online,21.259,21msec,257
1353,yargasht.com,46.4.74.56,ns53.mihanwebhost.com,18.587,18msec,196
1354,yargasht.com,46.4.74.56,ns54.mihanwebhost.com,18.585,18msec,196
1355,yavarigsm.ir,46.105.242.79,ns.netafraz.com,17.261,17msec,289
1356,yavarigsm.ir,5.9.15.85,ns2.netafraz.com,18.610,18msec,289
1357,yazdbanoo.ir,138.201.101.211,ns20.shasel.com,18.853,19msec,280
1358,yazdbanoo.ir,138.201.101.210,ns10.shasel.com,18.715,84msec,280
1359,yed.co.ir,37.59.211.43,NS4.IRANDNS.COM,24.679,215msec,268
1360,yed.co.ir,185.50.38.83,NS3.IRANDNS.COM,94.739,117msec,268
1361,yed.co.ir,79.175.164.207,ns1.IRANDNS.COM,96.687,102msec,268
1362,yed.co.ir,185.116.160.33,ns2.IRANDNS.COM,95.620,106msec,268
1363,zardalooo.ir,5.63.9.186,sat1.asemanhost.com,191.256,101msec,244
1364,zardalooo.ir,5.63.9.186,sat2.asemanhost.com,195.550,100msec,244
1365,zarrebin.net,93.180.71.203,ina1.registrar.eu,26.442,27msec,330
1366,zarrebin.net,93.180.71.209,ina2.registrar.eu,27.720,30msec,330
1367,zarrebin.net,93.180.71.211,ina3.registrar.eu,27.359,31msec,330
1368,zavaran.com,185.2.14.205,ns2.zavaran.com,113.002,104msec,202
1369,zavaran.com,185.2.14.205,ns1.zavaran.com,113.749,104msec,202
1370,zbazi.com,46.105.242.79,ns.netafraz.com,17.246,17msec,281
1371,zbazi.com,5.9.15.85,ns2.netafraz.com,18.546,18msec,281
1372,zehnekhalag.ir,95.216.49.226,ns2.royalcode.ir,42.783,46msec,268
1373,zehnekhalag.ir,95.216.49.226,ns1.royalcode.ir,42.309,44msec,268
